time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
222.958,3.19457,0.812983,2.3805,3.17684,0.811134,8.65512,3.11817,0.913999,8.68962,3.17085,0.809164,8.65388,0.0178209,0.00537556,0.126651,6.25088,0.024019,0.00662154
222.978,3.19378,0.813182,2.379,3.17622,0.811739,8.64839,3.11753,0.914583,8.68289,3.17023,0.80977,8.64715,0.0176187,0.0106075,0.126872,6.25611,0.0237933,0.0118535
222.999,3.19253,0.813902,2.3772,3.17622,0.811739,8.6411,3.11753,0.914583,8.67559,3.17023,0.80977,8.63985,0.0164522,0.0161005,0.125546,6.26161,0.022677,0.0173465
223.019,3.19188,0.815081,2.3777,3.17622,0.811739,8.63156,3.11753,0.914583,8.66606,3.17023,0.80977,8.63032,0.016017,0.0261376,0.124216,6.27164,0.0222943,0.0273836
223.05,3.19176,0.815778,2.3787,3.17622,0.811739,8.6209,3.11753,0.914583,8.6554,3.17023,0.80977,8.61966,0.0160552,0.0377965,0.123582,0.00330108,0.0223496,0.0390425
223.07,3.19126,0.818505,2.3834,3.17622,0.811739,8.60744,3.11753,0.914583,8.64193,3.17023,0.80977,8.60619,0.0164967,0.0559604,0.121112,0.021465,0.0227751,0.0572064
223.084,3.19096,0.818887,2.3817,3.17622,0.811739,8.60632,3.11753,0.914583,8.64081,3.17023,0.80977,8.60507,0.0163844,0.0553825,0.120626,0.0208871,0.0226472,0.0566285
223.09,3.19019,0.818987,2.3726,3.17622,0.811739,8.59959,3.11753,0.914583,8.63408,3.17023,0.80977,8.59834,0.0157399,0.0530144,0.120078,0.018519,0.0219852,0.0542604
223.1,3.18975,0.818773,2.3658,3.17622,0.811739,8.59454,3.11753,0.914583,8.62903,3.17023,0.80977,8.59329,0.015253,0.0512634,0.119984,0.016768,0.0214983,0.0525094
223.121,3.18932,0.818477,2.3584,3.17622,0.811739,8.58107,3.11753,0.914583,8.61557,3.17023,0.80977,8.57983,0.0147342,0.0573274,0.119962,0.022832,0.0209831,0.0585734
223.172,3.18834,0.818553,2.3363,3.17622,0.811739,8.5491,3.11753,0.914583,8.58359,3.17023,0.80977,8.54785,0.0139084,0.0672045,0.119318,0.0327091,0.0201301,0.0684505
223.202,3.18857,0.820439,2.3348,3.17622,0.811739,8.54068,3.11753,0.914583,8.57518,3.17023,0.80977,8.53943,0.0151095,0.0741194,0.117943,0.039624,0.0212188,0.0753654
223.223,3.18848,0.821479,2.3315,3.17622,0.811739,8.52441,3.11753,0.914583,8.55891,3.17023,0.80977,8.52317,0.0156581,0.0870884,0.117059,0.052593,0.0216817,0.0883344
223.232,3.18817,0.821789,2.3283,3.17622,0.811739,8.52048,3.11753,0.914583,8.55498,3.17023,0.80977,8.51924,0.0156149,0.0878154,0.116624,0.05332,0.0215932,0.0890614
223.274,3.18574,0.82195,2.308,3.17622,0.811739,8.49636,3.11753,0.914583,8.53086,3.17023,0.80977,8.49512,0.013961,0.0916384,0.115039,0.057143,0.0197201,0.0928844
223.325,3.18421,0.82196,2.2861,3.17194,0.816754,8.57472,3.11568,0.914603,8.50908,3.16604,0.814862,8.57387,0.0133277,6.27138,0.115238,0.0570183,0.0195036,6.27223
223.345,3.18505,0.822734,2.2714,3.17194,0.816754,8.55288,3.11568,0.914603,8.48724,3.16604,0.814862,8.55203,0.0144099,6.27852,0.115122,0.0641572,0.0205734,6.27937
223.375,3.18566,0.823032,2.2576,3.17194,0.816754,8.54457,3.11568,0.914603,8.47893,3.16604,0.814862,8.54372,0.0150843,6.27303,0.115251,0.0586672,0.0212468,6.27388
223.386,3.18569,0.823008,2.2515,3.17194,0.816754,8.53971,3.11568,0.914603,8.47407,3.16604,0.814862,8.53885,0.0151025,6.27179,0.115288,0.0574302,0.0212661,6.27265
223.396,3.18564,0.82289,2.245,3.17194,0.816754,8.52411,3.11568,0.914603,8.45847,3.16604,0.814862,8.52326,0.0150097,0.000893002,0.115353,0.0665292,0.0211763,0.00174478
223.457,3.18467,0.822169,2.2147,3.17194,0.816754,8.50099,3.11568,0.914603,8.43535,3.16604,0.814862,8.50014,0.0138343,6.27371,0.115345,0.0593452,0.0200097,6.27456
223.498,3.18422,0.823581,2.1919,3.17194,0.816754,8.47834,3.11568,0.914603,8.4127,3.16604,0.814862,8.47749,0.0140497,6.27356,0.113945,0.0591952,0.0201598,6.27441
223.538,3.18335,0.824806,2.1684,3.17194,0.816754,8.46253,3.11568,0.914603,8.39689,3.16604,0.814862,8.46168,0.0139644,6.26587,0.112443,0.0515053,0.0199599,6.26672
223.569,3.18278,0.824873,2.1563,3.17194,0.816754,8.45516,3.11568,0.914603,8.38952,3.16604,0.814862,8.45431,0.0135465,6.26114,0.11205,0.0467792,0.0195061,6.26199
223.589,3.18269,0.824445,2.145,3.17194,0.816754,8.44364,3.11568,0.914603,8.378,3.16604,0.814862,8.44279,0.0132184,6.26136,0.112338,0.0469962,0.019209,6.26221
223.65,3.18411,0.823165,2.1154,3.17194,0.816754,8.42353,3.11568,0.914603,8.35789,3.16604,0.814862,8.42268,0.0137541,6.25187,0.114211,0.0375082,0.0198826,6.25272
223.681,3.18419,0.82349,2.0971,3.17194,0.816754,8.40672,3.11568,0.914603,8.34108,3.16604,0.814862,8.40587,0.0139826,6.25038,0.114002,0.0360182,0.0200968,6.25123
223.732,3.1828,0.823725,2.0626,3.17194,0.816754,8.39013,3.11568,0.914603,8.32449,3.16604,0.814862,8.38928,0.0129077,6.23247,0.112982,0.0181082,0.0189598,6.23332
223.785,3.18283,0.823397,2.032,3.17339,0.814043,8.31932,3.11582,0.914252,8.30733,3.16746,0.812178,8.31642,0.0132942,6.27268,0.112893,0.00467056,0.019035,6.27558
223.803,3.18347,0.823587,2.0291,3.17339,0.814043,8.31777,3.11582,0.914252,8.30578,3.16746,0.812178,8.31487,0.0138859,6.27133,0.113122,0.00332052,0.0196649,6.27423
223.823,3.18359,0.823658,2.0278,3.17339,0.814043,8.31162,3.11582,0.914252,8.29963,3.16746,0.812178,8.30873,0.014023,6.27618,0.113137,0.00816552,0.019805,6.27907
223.833,3.1833,0.823601,2.0227,3.17339,0.814043,8.30071,3.11582,0.914252,8.28872,3.16746,0.812178,8.29781,0.0137717,0.00199377,0.113008,0.0139835,0.0195338,0.00489297
223.884,3.18201,0.823476,2.0005,3.17339,0.814043,8.28761,3.11582,0.914252,8.27562,3.16746,0.812178,8.28471,0.0127773,6.27289,0.112341,0.00488357,0.018421,6.27579
223.945,3.1824,0.823586,1.9738,3.17339,0.814043,8.27252,3.11582,0.914252,8.26053,3.16746,0.812178,8.26962,0.0131284,6.26128,0.112486,6.27327,0.0188028,6.26418
223.961,3.18295,0.82344,1.9673,3.17339,0.814043,8.26946,3.11582,0.914252,8.25747,3.16746,0.812178,8.26656,0.0134094,6.25784,0.11293,6.26983,0.0191569,6.26074
223.996,3.1832,0.823238,1.9605,3.17339,0.814043,8.26092,3.11582,0.914252,8.24893,3.16746,0.812178,8.25802,0.01345,6.25958,0.11324,6.27157,0.0192428,6.26248
224.047,3.18276,0.823122,1.9483,3.17339,0.814043,8.25211,3.11582,0.914252,8.24012,3.16746,0.812178,8.24921,0.0130492,6.25619,0.113071,6.26818,0.0188143,6.25909
224.057,3.1824,0.823118,1.9426,3.17339,0.814043,8.25132,3.11582,0.914252,8.23933,3.16746,0.812178,8.24842,0.0127908,6.25128,0.112862,6.26327,0.018521,6.25418
224.06,3.18209,0.823112,1.9373,3.17339,0.814043,8.24948,3.11582,0.914252,8.23749,3.16746,0.812178,8.24658,0.0125666,6.24782,0.112681,6.25981,0.0182643,6.25072
224.088,3.18208,0.823013,1.932,3.17339,0.814043,8.24039,3.11582,0.914252,8.2284,3.16746,0.812178,8.23749,0.0124891,6.25161,0.112756,6.2636,0.0181979,6.25451
224.102,3.18228,0.822888,1.9268,3.17339,0.814043,8.23755,3.11582,0.914252,8.22556,3.16746,0.812178,8.23465,0.0125425,6.24925,0.112976,6.26124,0.0182877,6.25215
224.128,3.18251,0.82282,1.9212,3.17339,0.814043,8.22989,3.11582,0.914252,8.2179,3.16746,0.812178,8.22699,0.0126583,6.25131,0.113167,6.2633,0.0184342,6.25421
224.169,3.18256,0.822958,1.9064,3.17339,0.814043,8.2194,3.11582,0.914252,8.20741,3.16746,0.812178,8.2165,0.0127929,6.247,0.113086,6.25899,0.0185579,6.2499
224.189,3.18215,0.823216,1.8977,3.17339,0.814043,8.21719,3.11582,0.914252,8.2052,3.16746,0.812178,8.21429,0.0126892,6.24051,0.112638,6.2525,0.0183816,6.24341
224.21,3.18178,0.823384,1.8891,3.17339,0.814043,8.20967,3.11582,0.914252,8.19768,3.16746,0.812178,8.20677,0.0125567,6.23943,0.112281,6.25142,0.0181852,6.24233
224.24,3.18155,0.823327,1.8784,3.17339,0.814043,8.20584,3.11582,0.914252,8.19385,3.16746,0.812178,8.20294,0.0123646,6.23256,0.112195,6.24455,0.0179731,6.23546
224.25,3.18161,0.823199,1.8753,3.17339,0.814043,8.20255,3.11582,0.914252,8.19056,3.16746,0.812178,8.19965,0.0123038,6.23275,0.11233,6.24474,0.0179356,6.23565
224.271,3.18189,0.822808,1.8698,3.17339,0.814043,8.19558,3.11582,0.914252,8.18359,3.16746,0.812178,8.19268,0.0122092,6.23422,0.112811,6.24621,0.0179229,6.23712
224.285,3.18205,0.822599,1.8673,3.17339,0.814043,8.19489,3.11582,0.914252,8.1829,3.16746,0.812178,8.19199,0.0121755,6.23241,0.113076,6.2444,0.0179322,6.23531
224.291,3.1823,0.822282,1.8623,3.17339,0.814043,8.19327,3.11582,0.914252,8.18128,3.16746,0.812178,8.19037,0.0121391,6.22903,0.113481,6.24102,0.0179581,6.23193
224.311,3.1824,0.822162,1.8576,3.17339,0.814043,8.18501,3.11582,0.914252,8.17302,3.16746,0.812178,8.18211,0.0121335,6.23259,0.113638,6.24458,0.0179754,6.23549
224.331,3.18231,0.822244,1.8534,3.17339,0.814043,8.18272,3.11582,0.914252,8.17073,3.16746,0.812178,8.17982,0.0121173,6.23068,0.113514,6.24267,0.017941,6.23358
224.352,3.18205,0.822446,1.8496,3.17339,0.814043,8.17415,3.11582,0.914252,8.16216,3.16746,0.812178,8.17125,0.0120669,6.23545,0.113199,6.24744,0.0178419,6.23835
224.379,3.1818,0.822596,1.8456,3.17339,0.814043,8.17302,3.11582,0.914252,8.16103,3.16746,0.812178,8.17012,0.0119952,6.23258,0.112931,6.24457,0.0177258,6.23548
224.393,3.18171,0.822579,1.8411,3.17339,0.814043,8.16878,3.11582,0.914252,8.15679,3.16746,0.812178,8.16588,0.0119188,6.23232,0.112891,6.24431,0.0176415,6.23522
224.413,3.18173,0.822442,1.8364,3.17339,0.814043,8.16172,3.11582,0.914252,8.14973,3.16746,0.812178,8.15882,0.0118395,6.23468,0.113017,6.24667,0.0175822,6.23758
224.479,3.18212,0.82194,1.817,3.1754,0.809921,8.09751,3.11714,0.913494,8.13598,3.1694,0.808158,8.09421,0.0137725,6.27949,0.112267,6.24102,0.0187517,0.00278549
224.504,3.18213,0.821898,1.8138,3.1754,0.809921,8.09024,3.11714,0.913494,8.1287,3.1694,0.808158,8.08694,0.0137409,0.0035629,0.112308,6.2451,0.0187279,0.00685747
224.545,3.18207,0.821828,1.8014,3.1754,0.809921,8.08371,3.11714,0.913494,8.12218,3.1694,0.808158,8.08041,0.0136483,6.27769,0.112328,6.23922,0.0186328,0.000985499
224.553,3.18204,0.821824,1.7989,3.1754,0.809921,8.08308,3.11714,0.913494,8.12155,3.1694,0.808158,8.07979,0.0136346,6.27582,0.112318,6.23735,0.0186154,6.27911
224.565,3.18197,0.82181,1.7942,3.1754,0.809921,8.08079,3.11714,0.913494,8.11925,3.1694,0.808158,8.07749,0.0135879,6.27341,0.112288,6.23495,0.0185568,6.27671
224.567,3.18193,0.821829,1.792,3.1754,0.809921,8.07892,3.11714,0.913494,8.11739,3.1694,0.808158,8.07563,0.0135863,6.27308,0.11225,6.23461,0.0185453,6.27637
224.596,3.18189,0.821844,1.7901,3.1754,0.809921,8.07152,3.11714,0.913494,8.10999,3.1694,0.808158,8.06823,0.01358,6.27858,0.112215,6.24011,0.018529,0.0018705
224.612,3.1818,0.8219,1.7869,3.1754,0.809921,8.0707,3.11714,0.913494,8.10917,3.1694,0.808158,8.06741,0.0135821,6.2762,0.112113,6.23773,0.0185041,6.27949
224.616,3.18171,0.821934,1.7841,3.1754,0.809921,8.06847,3.11714,0.913494,8.10694,3.1694,0.808158,8.06518,0.013574,6.27563,0.112037,6.23716,0.0184747,6.27892
224.647,3.18169,0.821863,1.7811,3.1754,0.809921,8.0612,3.11714,0.913494,8.09966,3.1694,0.808158,8.0579,0.0135011,6.2799,0.112084,6.24144,0.0184076,0.00319948
224.663,3.18167,0.821713,1.7781,3.1754,0.809921,8.06039,3.11714,0.913494,8.09886,3.1694,0.808158,8.0571,0.0133592,6.27771,0.112195,6.23924,0.0182829,0.00100347
224.748,3.18163,0.820853,1.7619,3.17467,0.811417,8.0502,3.1174,0.913588,8.08003,3.16876,0.809569,8.04858,0.0117297,6.2717,0.11281,6.24187,0.017117,6.27332
224.757,3.18171,0.820565,1.7576,3.17467,0.811417,8.04725,3.1174,0.913588,8.07707,3.16876,0.809569,8.04563,0.0115488,6.27035,0.113093,6.24053,0.0169906,6.27197
224.789,3.1818,0.820275,1.7535,3.17467,0.811417,8.04141,3.1174,0.913588,8.07123,3.16876,0.809569,8.03979,0.0113709,6.27209,0.113378,6.24227,0.0168668,6.27371
224.802,3.18188,0.81999,1.7489,3.17467,0.811417,8.04006,3.1174,0.913588,8.06988,3.16876,0.809569,8.03844,0.0112029,6.26884,0.113659,6.23902,0.0167512,6.27046
224.809,3.18191,0.819869,1.7463,3.17467,0.811417,8.03736,3.1174,0.913588,8.06718,3.16876,0.809569,8.03573,0.0111291,6.26894,0.113774,6.23912,0.0166986,6.27057
224.83,3.18192,0.819778,1.7435,3.17467,0.811417,8.03581,3.1174,0.913588,8.06564,3.16876,0.809569,8.03419,0.0110691,6.26769,0.113858,6.23786,0.0166536,6.26931
224.84,3.18193,0.819721,1.7408,3.17467,0.811417,8.03082,3.1174,0.913588,8.06065,3.16876,0.809569,8.0292,0.0110342,6.26998,0.113911,6.24015,0.0166284,6.2716
224.87,3.18196,0.819777,1.7329,3.17467,0.811417,8.02797,3.1174,0.913588,8.05779,3.16876,0.809569,8.02634,0.0110967,6.26493,0.113882,6.23511,0.0166869,6.26656
224.891,3.18198,0.819925,1.7282,3.17467,0.811417,8.02307,3.1174,0.913588,8.0529,3.16876,0.809569,8.02145,0.0112218,6.26513,0.113771,6.2353,0.0167938,6.26675
224.901,3.18196,0.81999,1.7259,3.17467,0.811417,8.02159,3.1174,0.913588,8.05141,3.16876,0.809569,8.01996,0.0112545,6.26431,0.113704,6.23449,0.016814,6.26594
224.906,3.18189,0.820032,1.7237,3.17467,0.811417,8.02103,3.1174,0.913588,8.05085,3.16876,0.809569,8.01941,0.0112423,6.26267,0.113631,6.23285,0.0167864,6.26429
224.921,3.18179,0.820048,1.7213,3.17467,0.811417,8.01843,3.1174,0.913588,8.04825,3.16876,0.809569,8.01681,0.0111903,6.26287,0.113559,6.23305,0.0167175,6.26449
224.944,3.18159,0.82,1.716,3.17326,0.813788,8.02413,3.11768,0.913719,8.05687,3.1674,0.811927,8.02272,0.010388,6.25187,0.113434,6.21913,0.0163271,6.25328
224.952,3.18142,0.819887,1.71,3.17326,0.813788,8.02869,3.11768,0.913719,8.06143,3.1674,0.811927,8.02728,0.0101833,6.24131,0.113431,6.20857,0.0161225,6.24272
224.972,3.18134,0.819831,1.7074,3.17326,0.813788,8.0361,3.11768,0.913719,8.06884,3.1674,0.811927,8.03469,0.0100859,6.2313,0.113433,6.19856,0.0160255,6.23271
224.993,3.18124,0.819694,1.7029,3.17326,0.813788,8.05377,3.11768,0.913719,8.08651,3.1674,0.811927,8.05236,0.00992708,6.20913,0.113493,6.17639,0.0158746,6.21054
225.004,3.18123,0.819607,1.701,3.17326,0.813788,8.05491,3.11768,0.913719,8.08765,3.1674,0.811927,8.0535,0.00986062,6.20609,0.113554,6.17335,0.015816,6.2075
225.006,3.18122,0.819524,1.6994,3.17326,0.813788,8.05605,3.11768,0.913719,8.08879,3.1674,0.811927,8.05464,0.0098045,6.20335,0.113618,6.17061,0.0157679,6.20476
225.033,3.1812,0.819459,1.698,3.17326,0.813788,8.0703,3.11768,0.913719,8.10304,3.1674,0.811927,8.06889,0.00975337,6.1877,0.113663,6.15496,0.0157224,6.18911
225.036,3.18117,0.819417,1.6967,3.17326,0.813788,8.0703,3.11768,0.913719,8.10304,3.1674,0.811927,8.06889,0.00970606,6.1864,0.113682,6.15366,0.0156777,6.18781
225.038,3.18114,0.819396,1.6951,3.17326,0.813788,8.0703,3.11768,0.913719,8.10304,3.1674,0.811927,8.06889,0.0096687,6.1848,0.113683,6.15206,0.0156405,6.18621
225.044,3.18112,0.819391,1.6931,3.17326,0.813788,8.07372,3.11768,0.913719,8.10646,3.1674,0.811927,8.07231,0.00964867,6.17938,0.113675,6.14664,0.0156196,6.18079
225.054,3.18112,0.819396,1.6909,3.17326,0.813788,8.07942,3.11768,0.913719,8.11216,3.1674,0.811927,8.07801,0.0096481,6.17148,0.113669,6.13874,0.0156183,6.17289
225.074,3.18112,0.819409,1.6887,3.17326,0.813788,8.09367,3.11768,0.913719,8.12641,3.1674,0.811927,8.09226,0.00965642,6.15503,0.113658,6.12229,0.0156252,6.15644
225.085,3.18112,0.819423,1.6871,3.17326,0.813788,8.09481,3.11768,0.913719,8.12755,3.1674,0.811927,8.0934,0.00966585,6.15229,0.113647,6.11955,0.0156333,6.1537
225.087,3.18113,0.819424,1.6865,3.17326,0.813788,8.09595,3.11768,0.913719,8.12869,3.1674,0.811927,8.09454,0.00967249,6.15055,0.11365,6.11781,0.0156404,6.15196
225.095,3.18114,0.819407,1.687,3.17326,0.813788,8.10279,3.11768,0.913719,8.13553,3.1674,0.811927,8.10138,0.00967829,6.14421,0.113676,6.11147,0.0156492,6.14562
225.105,3.18118,0.819375,1.6884,3.17326,0.813788,8.10735,3.11768,0.913719,8.14009,3.1674,0.811927,8.10594,0.00968858,6.14105,0.113722,6.10831,0.0156649,6.14246
225.125,3.18131,0.819317,1.6925,3.17326,0.813788,8.12445,3.11768,0.913719,8.15719,3.1674,0.811927,8.12304,0.00975925,6.12805,0.11384,6.09531,0.0157491,6.12946
225.139,3.18136,0.819301,1.6943,3.17326,0.813788,8.12559,3.11768,0.913719,8.15833,3.1674,0.811927,8.12418,0.00979346,6.12871,0.113883,6.09597,0.0157879,6.13012
225.156,3.18138,0.819293,1.6955,3.17326,0.813788,8.13471,3.11768,0.913719,8.16745,3.1674,0.811927,8.1333,0.00980738,6.12079,0.113902,6.08805,0.0158039,6.1222
225.157,3.18137,0.819289,1.6962,3.17326,0.813788,8.13585,3.11768,0.913719,8.16859,3.1674,0.811927,8.13444,0.00979336,6.12035,0.113897,6.08761,0.0157894,6.12176
225.18,3.18132,0.81929,1.6964,3.17073,0.81804,8.03678,3.11941,0.914394,8.17756,3.16493,0.81617,8.03451,0.0106618,6.21962,0.113482,6.07884,0.0166783,6.22189
225.186,3.18125,0.819285,1.6964,3.17073,0.81804,8.03792,3.11941,0.914394,8.1787,3.16493,0.81617,8.03565,0.0105976,6.21848,0.11345,6.0777,0.0166145,6.22075
225.188,3.18119,0.819281,1.6964,3.17073,0.81804,8.03906,3.11941,0.914394,8.17984,3.16493,0.81617,8.03679,0.0105344,6.21734,0.113419,6.07656,0.0165517,6.21961
225.19,3.18114,0.819289,1.6964,3.17073,0.81804,8.04248,3.11941,0.914394,8.18326,3.16493,0.81617,8.04021,0.0104866,6.21392,0.113386,6.07314,0.016505,6.21619
225.197,3.18112,0.819304,1.6965,3.17073,0.81804,8.04818,3.11941,0.914394,8.18896,3.16493,0.81617,8.04591,0.0104691,6.20832,0.113363,6.06754,0.0164887,6.21059
225.217,3.18114,0.819318,1.6969,3.17073,0.81804,8.06471,3.11941,0.914394,8.20549,3.16493,0.81617,8.06244,0.0104854,6.19219,0.113359,6.05141,0.0165059,6.19446
225.235,3.18119,0.819319,1.6976,3.17073,0.81804,8.06642,3.11941,0.914394,8.2072,3.16493,0.81617,8.06415,0.0105352,6.19118,0.113386,6.0504,0.0165551,6.19345
225.238,3.18126,0.819302,1.6988,3.17073,0.81804,8.06813,3.11941,0.914394,8.20891,3.16493,0.81617,8.06586,0.0106098,6.19067,0.113442,6.04989,0.0166278,6.19294
225.241,3.18135,0.819271,1.7005,3.17073,0.81804,8.07098,3.11941,0.914394,8.21176,3.16493,0.81617,8.06871,0.0106962,6.18952,0.113517,6.04874,0.016711,6.19179
225.268,3.18146,0.819251,1.7025,3.17073,0.81804,8.08523,3.11941,0.914394,8.22601,3.16493,0.81617,8.08296,0.0108013,6.17727,0.113594,6.03649,0.0168135,6.17954
225.278,3.18167,0.819266,1.7079,3.17073,0.81804,8.09321,3.11941,0.914394,8.23399,3.16493,0.81617,8.09094,0.0110038,6.17469,0.113691,6.03391,0.017015,6.17696
225.288,3.18173,0.819306,1.711,3.17073,0.81804,8.0972,3.11941,0.914394,8.23798,3.16493,0.81617,8.09493,0.0110737,6.1738,0.113694,6.03302,0.0170869,6.17607
225.292,3.1818,0.81935,1.7149,3.17073,0.81804,8.09948,3.11941,0.914394,8.24026,3.16493,0.81617,8.09721,0.0111476,6.17542,0.113695,6.03464,0.0171632,6.17769
225.309,3.18186,0.819414,1.7193,3.17073,0.81804,8.11202,3.11941,0.914394,8.2528,3.16493,0.81617,8.10975,0.0112193,6.16728,0.113677,6.0265,0.0172385,6.16955
225.329,3.18197,0.819581,1.7282,3.17073,0.81804,8.12114,3.11941,0.914394,8.26192,3.16493,0.81617,8.11887,0.0113414,6.16706,0.113593,6.02628,0.0173701,6.16933
225.339,3.18201,0.819761,1.736,3.17073,0.81804,8.1257,3.11941,0.914394,8.26648,3.16493,0.81617,8.12343,0.0114092,6.1703,0.113466,6.02952,0.0174479,6.17257
225.36,3.18202,0.819825,1.7396,3.17073,0.81804,8.1428,3.11941,0.914394,8.28358,3.16493,0.81617,8.14053,0.0114296,6.1568,0.113419,6.01602,0.0174716,6.15907
225.413,3.18204,0.819619,1.7549,3.17823,0.810474,8.04977,3.12549,0.913057,8.29885,3.17227,0.808344,8.04639,0.00990723,6.26513,0.109221,6.01605,0.0149215,6.26851
225.421,3.18201,0.819429,1.7589,3.17823,0.810474,8.05376,3.12549,0.913057,8.30284,3.17227,0.808344,8.05038,0.00972055,6.26514,0.109369,6.01606,0.0147592,6.26852
225.431,3.18194,0.818965,1.7676,3.17823,0.810474,8.06174,3.12549,0.913057,8.31082,3.17227,0.808344,8.05836,0.00926676,6.26586,0.109729,6.01678,0.0143665,6.26924
225.451,3.18193,0.818619,1.7761,3.17823,0.810474,8.06506,3.12549,0.913057,8.31415,3.17227,0.808344,8.06168,0.00894503,6.27104,0.110019,6.02195,0.0141031,6.27442
225.492,3.18213,0.818622,1.7916,3.17823,0.810474,8.05801,3.12549,0.913057,8.30709,3.17227,0.808344,8.05462,0.00903213,0.0135943,0.110119,6.04451,0.014243,0.0169758
225.513,3.18271,0.819231,1.8059,3.17823,0.810474,8.05445,3.12549,0.913057,8.30353,3.17227,0.808344,8.05107,0.0098349,0.0314503,0.109898,6.06237,0.0150834,0.0348318
225.543,3.18308,0.819707,1.8171,3.17823,0.810474,8.04915,3.12549,0.913057,8.29823,3.17227,0.808344,8.04577,0.010427,0.0479523,0.109685,6.07887,0.0156822,0.0513338
225.574,3.18298,0.820093,1.8409,3.17823,0.810474,8.04437,3.12549,0.913057,8.29345,3.17227,0.808344,8.04099,0.0107282,0.0765333,0.109307,6.10745,0.0159004,0.0799148
225.584,3.18283,0.820013,1.8462,3.17823,0.810474,8.03853,3.12549,0.913057,8.28762,3.17227,0.808344,8.03515,0.0105902,0.0876693,0.109295,6.11858,0.0157396,0.0910508
225.607,3.18264,0.819869,1.851,3.17823,0.810474,8.03717,3.12549,0.913057,8.28625,3.17227,0.808344,8.03378,0.0103765,0.0938343,0.109316,6.12475,0.0155023,0.0972158
225.614,3.18221,0.81946,1.8593,3.17823,0.810474,8.03541,3.12549,0.913057,8.2845,3.17227,0.808344,8.03203,0.00982705,0.103889,0.109442,6.1348,0.0149123,0.107271
225.644,3.18197,0.819061,1.8669,3.17959,0.806687,8.09887,3.12914,0.91196,8.2716,3.17364,0.804583,8.09708,0.0126019,0.0480305,0.10687,6.1553,0.0167041,0.0498237
225.655,3.18197,0.818935,1.871,3.17959,0.806687,8.09728,3.12914,0.91196,8.27001,3.17364,0.804583,8.09548,0.0124773,0.0537225,0.10698,6.16099,0.0165942,0.0555156
225.686,3.18276,0.819201,1.8915,3.17959,0.806687,8.08901,3.12914,0.91196,8.26175,3.17364,0.804583,8.08722,0.0129097,0.0824875,0.10714,6.18975,0.0172284,0.0842807
225.716,3.18364,0.819891,1.9111,3.17959,0.806687,8.08474,3.12914,0.91196,8.25747,3.17364,0.804583,8.08294,0.0138114,0.106364,0.106989,6.21363,0.0182835,0.108158
225.737,3.18392,0.820129,1.9234,3.17959,0.806687,8.07876,3.12914,0.91196,8.25149,3.17364,0.804583,8.07697,0.014124,0.124639,0.106928,6.23191,0.0186381,0.126433
225.757,3.18369,0.820034,1.9274,3.17959,0.806687,8.07584,3.12914,0.91196,8.24858,3.17364,0.804583,8.07405,0.013962,0.131555,0.10689,6.23882,0.0184289,0.133349
225.777,3.18266,0.819519,1.9153,3.17959,0.806687,8.06811,3.12914,0.91196,8.24085,3.17364,0.804583,8.06632,0.013195,0.127189,0.106817,6.23445,0.0174488,0.128982
225.838,3.18305,0.819109,1.9083,3.17959,0.806687,8.05519,3.12914,0.91196,8.22793,3.17364,0.804583,8.0534,0.0128962,0.133107,0.107367,6.24037,0.0173082,0.134901
225.879,3.18392,0.819405,1.9143,3.18274,0.802132,8.17904,3.13027,0.91139,8.21689,3.17675,0.799952,8.17778,0.0173129,0.0152551,0.106488,6.25741,0.0207317,0.0165189
225.908,3.18345,0.819486,1.9137,3.18274,0.802132,8.17802,3.13027,0.91139,8.21587,3.17675,0.799952,8.17676,0.0173675,0.0156801,0.106183,6.25783,0.0206497,0.0169438
225.919,3.1828,0.819449,1.9125,3.18274,0.802132,8.17515,3.13027,0.91139,8.213,3.17675,0.799952,8.17389,0.0173165,0.0173501,0.105892,6.2595,0.020414,0.0186138
225.94,3.18253,0.819412,1.9114,3.18274,0.802132,8.16804,3.13027,0.91139,8.20589,3.17675,0.799952,8.16678,0.0172813,0.0233591,0.10579,6.26551,0.0203003,0.0246228
